"endTime","artistName","trackName","minutesPlayed"
2021-12-13 21:38:00,"Teriyaki Boyz","TOKYO DRIFT (FAST & FURIOUS) - FROM ""THE FAST AND THE FURIOUS: TOKYO DRIFT"" SOUNDTRACK",0.01
2021-12-13 21:41:00,"Hot Chelle Rae","HONESTLY",0.02
2021-12-13 21:41:00,"Beyoncé","CRAZY IN LOVE (FEAT. JAY-Z)",0.04
2021-12-13 21:41:00,"Bruno Mars","LOCKED OUT OF HEAVEN",0.02
2021-12-13 21:41:00,"Nelly","HOT IN HERRE",0.02
2021-12-13 21:41:00,"Flo Rida","WHISTLE",0.02
2021-12-13 21:41:00,"Lil Mama","SHAWTY GET LOOSE (FEAT. CHRIS BROWN & T-PAIN)",2.17
2021-12-13 21:41:00,"JAY-Z","NUMB / ENCORE",0.02
2021-12-13 21:41:00,"Rihanna","UMBRELLA",0.02
2021-12-13 21:41:00,"Nelly","COUNTRY GRAMMAR (HOT SHIT)",0.02
2021-12-13 21:43:00,"Jay Sean","DOWN",0.04
2021-12-13 21:43:00,"Outkast","HEY YA!",1.66
2021-12-13 21:43:00,"Kelly Clarkson","SINCE U BEEN GONE",0.09
2021-12-13 21:43:00,"No Doubt","HEY BABY",0.08
2021-12-13 21:43:00,"Pitbull","INTERNATIONAL LOVE (FEAT. CHRIS BROWN)",0.05
2021-12-13 21:43:00,"Enrique Iglesias","I LIKE IT",0.07
2021-12-13 21:47:00,"Lady Gaga","JUST DANCE",0
2021-12-13 21:47:00,"Sean Paul","SHE DOESN'T MIND - PITBULL REMIX",0.02
2021-12-13 21:47:00,"Enrique Iglesias","SUBEME LA RADIO (FEAT. DESCEMER BUENO & ZION & LENNOX)",0.02
2021-12-13 21:47:00,"Bon Jovi","IT'S MY LIFE",0.02
2021-12-13 21:47:00,"The Pussycat Dolls","DON'T CHA",0.11
2021-12-13 21:47:00,"Sean Paul","TEMPERATURE",0.03
2021-12-13 21:47:00,"Nicki Minaj","THE NIGHT IS STILL YOUNG",3.79
2021-12-13 21:47:00,"Metro Station","SHAKE IT - RADIO MIX",0
2021-12-13 21:48:00,"Ludacris","THE POTION",1.43
2021-12-14 12:35:00,"Bon Jovi","IT'S MY LIFE",0.01
2021-12-14 12:36:00,"Ludacris","THE POTION",1.06
2021-12-14 12:37:00,"Taio Cruz","BREAK YOUR HEART",0.02
2021-12-14 12:37:00,"Calvin Harris","FEEL SO CLOSE - RADIO EDIT",0.02
2021-12-14 12:37:00,"Justin Bieber","BEAUTY AND A BEAT",0.01
2021-12-14 12:41:00,"Enrique Iglesias","BAILANDO - ENGLISH VERSION",0.04
2021-12-14 12:41:00,"Beyoncé","BABY BOY (FEAT. SEAN PAUL)",4.08
2021-12-14 12:44:00,"Black Eyed Peas","BOOM BOOM POW",3.16
2021-12-14 12:46:00,"Eminem","VENOM - REMIX",1.68
2021-12-14 12:47:00,"Drake","WHAT’S NEXT",1.04
2021-12-14 12:52:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",5.37
2021-12-14 12:55:00,"Post Malone","MOTLEY CREW",3.07
2021-12-14 12:56:00,"Kanye West","GOLD DIGGER",0.03
2021-12-14 12:56:00,"Cardi B","UP",0.88
2021-12-14 12:56:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",0.04
2021-12-14 13:00:00,"Kanye West","GOLD DIGGER",3.46
2021-12-14 13:00:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",0.69
2021-12-14 13:04:00,"The Seige","RUN FOR YOUR LIFE",3
2021-12-14 13:09:00,"DJ Snake","RUN IT (FEAT. RICK ROSS & RICH BRIAN)",2.72
2021-12-14 13:10:00,"Eminem","HIGHER",0.8
2021-12-14 13:10:00,"Drake","YOU ONLY LIVE TWICE (WITH LIL WAYNE & RICK ROSS)",0.06
2021-12-14 13:10:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",0.06
2021-12-14 13:10:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",0.08
2021-12-14 13:12:00,"Kay","THIS IS THE LIFE",2.5
2021-12-14 13:16:00,"Adele","EASY ON ME",3.74
2021-12-14 13:18:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-12-14 13:18:00,"GAYLE","ABCDEFU",0.1
2021-12-14 13:21:00,"Mariah Carey","ALL I WANT FOR CHRISTMAS IS YOU",2.23
2021-12-14 13:24:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",3.54
2021-12-14 13:29:00,"Glass Animals","HEAT WAVES",3.98
2021-12-14 13:32:00,"Elton John","COLD HEART - PNAU REMIX",3.38
2021-12-14 13:32:00,"Wham!","LAST CHRISTMAS",0.36
2021-12-14 13:33:00,"Imagine Dragons","ENEMY (WITH JID) - FROM THE SERIES ARCANE LEAGUE OF LEGENDS",0.24
2021-12-14 13:36:00,"Farruko","PEPAS",0.19
2021-12-14 13:36:00,"Ed Sheeran","SHIVERS",3.46
2021-12-14 13:37:00,"Michael Bublé","IT'S BEGINNING TO LOOK A LOT LIKE CHRISTMAS",0.65
2021-12-14 13:37:00,"Bobby Helms","JINGLE BELL ROCK",0.11
2021-12-14 13:38:00,"Taylor Swift","ALL TOO WELL (10 MINUTE VERSION) (TAYLOR'S VERSION) (FROM THE VAULT)",0.01
2021-12-14 13:38:00,"Brenda Lee","ROCKIN' AROUND THE CHRISTMAS TREE",0.03
2021-12-14 13:38:00,"Olivia Rodrigo","GOOD 4 U",0
2021-12-14 13:38:00,"Ed Sheeran","BAD HABITS",0.66
2021-12-14 13:40:00,"Doja Cat","WOMAN",2.67
2021-12-14 14:01:00,"SZA","I HATE U",0.01
2021-12-14 14:01:00,"Ariana Grande","SANTA TELL ME",0
2021-12-14 14:02:00,"ACRAZE","DO IT TO IT",0
2021-12-14 14:02:00,"Doja Cat","NEED TO KNOW",0.75
2021-12-14 14:02:00,"Andy Williams","IT'S THE MOST WONDERFUL TIME OF THE YEAR",0.01
2021-12-14 14:02:00,"Doja Cat","KISS ME MORE (FEAT. SZA)",0.02
2021-12-14 14:02:00,"Coldplay","MY UNIVERSE",0
2021-12-14 14:02:00,"Lil Nas X","MONTERO (CALL ME BY YOUR NAME)",0.02
2021-12-14 16:22:00,"John Lennon","IMAGINE - REMASTERED 2010",3.13
2021-12-14 16:26:00,"Eagles","DESPERADO - 2013 REMASTER",3.56
2021-12-14 16:32:00,"Coldplay","EVERGLOW",4.71
2021-12-14 16:33:00,"The Beatles","LET IT BE - REMASTERED 2009",1.08
2021-12-14 16:37:00,"Coldplay","VIVA LA VIDA",4.04
2021-12-14 16:41:00,"U2","AHIMSA",3.84
2021-12-14 16:46:00,"U2","I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR",4.62
2021-12-14 16:50:00,"Elton John","YOUR SONG",4.03
2021-12-14 16:55:00,"U2","WITH OR WITHOUT YOU - REMASTERED",4.93
2021-12-14 16:59:00,"Snow Patrol","CHASING CARS",4.47
2021-12-14 17:04:00,"Coldplay","CLOCKS",5.13
2021-12-14 17:09:00,"The Police","EVERY BREATH YOU TAKE",4.23
2021-12-14 17:12:00,"Coldplay","HIGHER POWER",3.52
2021-12-14 17:16:00,"The Beatles","IN MY LIFE - REMASTERED 2009",2.44
2021-12-14 17:20:00,"Eric Clapton","WONDERFUL TONIGHT",3.75
2021-12-14 17:21:00,"Coldplay","UP&UP",0.06
2021-12-14 17:21:00,"The Beatles","YESTERDAY - REMASTERED 2009",0.87
2021-12-14 17:30:00,"Prince","PURPLE RAIN",8.68
2021-12-14 17:33:00,"The Beatles","HERE COMES THE SUN - REMASTERED 2009",3.1
2021-12-14 17:38:00,"Coldplay","FIX YOU",4.93
2021-12-14 17:42:00,"Theory of a Deadman","WAKE UP CALL",3.92
2021-12-14 17:47:00,"Eric Clapton","TEARS IN HEAVEN - ACOUSTIC; LIVE AT MTV UNPLUGGED, BRAY FILM STUDIOS, WINDSOR, ENGLAND, UK, 1/16/1992; 2013 REMASTER",4.67
2021-12-14 17:52:00,"John Mayer","I GUESS I JUST FEEL LIKE",4.77
2021-12-14 17:55:00,"John Lennon","STAND BY ME - REMASTERED 2010",3.53
2021-12-14 17:56:00,"Coldplay","YELLOW",0.02
2021-12-14 17:56:00,"The Beatles","OB-LA-DI, OB-LA-DA - REMASTERED 2009",0.23
2021-12-14 18:02:00,"Eagles","HOTEL CALIFORNIA - 2013 REMASTER",6.52
2021-12-14 18:06:00,"Journey","DON'T STOP BELIEVIN'",4.15
2021-12-14 18:11:00,"Coldplay","PARADISE",4.65
2021-12-14 18:15:00,"Elton John","ROCKET MAN (I THINK IT'S GOING TO BE A LONG, LONG TIME)",3.68
2021-12-14 23:00:00,"Ariana Grande","EVERYDAY",6.26
2021-12-14 23:05:00,"Ariana Grande","EVERYDAY",3.25
2021-12-14 23:45:00,"NEFFEX","FIGHT BACK",0.02
2021-12-14 23:45:00,"2021 Wrapped","ED SHEERAN",0
2021-12-14 23:45:00,"2021 Wrapped","ED SHEERAN",0.1
2021-12-14 23:45:00,"Ed Sheeran","BAD HABITS",0.09
2021-12-14 23:47:00,"2021 Wrapped","DILJIT DOSANJH",0.36
2021-12-14 23:47:00,"Ed Sheeran","BAD HABITS",1.55
2021-12-14 23:47:00,"Diljit Dosanjh","TRACK SUIT",0.09
2021-12-14 23:48:00,"Coldplay","YELLOW",0.13
2021-12-14 23:48:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",0.02
2021-12-14 23:48:00,"DJ Snake","RUN IT (FEAT. RICK ROSS & RICH BRIAN)",0.14
2021-12-14 23:48:00,"Eagles","HOTEL CALIFORNIA - 2013 REMASTER",0.02
2021-12-14 23:48:00,"2021 Wrapped","RICH BRIAN",0.24
2021-12-14 23:48:00,"2021 Wrapped","COLDPLAY",0.1
2021-12-14 23:48:00,"The Beatles","LET IT BE - REMASTERED 2009",0.03
2021-12-14 23:53:00,"George Michael","CARELESS WHISPER",5
2021-12-14 23:57:00,"DJ Khaled","GREECE (FEAT. DRAKE)",3.65
2021-12-14 23:58:00,"Post Malone","MOTLEY CREW",0.93
2021-12-15 00:00:00,"Meek Mill","THAT'S MY N**** (WITH MEEK MILL, YG & SNOOP DOGG)",0.02
2021-12-15 00:00:00,"Pop Smoke","FOR THE NIGHT (FEAT. LIL BABY & DABABY)",2.32
2021-12-15 00:05:00,"Anuel AA","CHINA",1.39
2021-12-15 12:04:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",0.07
2021-12-15 12:04:00,"Eminem","VENOM - REMIX",0.02
2021-12-15 12:04:00,"Eminem","VENOM - REMIX",0.02
2021-12-15 12:08:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",3.88
2021-12-15 12:08:00,"Drake","WHAT’S NEXT",0.25
2021-12-15 12:08:00,"The Seige","RUN FOR YOUR LIFE",0.03
2021-12-15 12:09:00,"Drake","WHAT’S NEXT",0.62
2021-12-15 12:13:00,"The Seige","RUN FOR YOUR LIFE",3.95
2021-12-15 12:17:00,"Tech N9ne","FACE OFF",3.66
2021-12-15 12:20:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",3.31
2021-12-15 12:26:00,"Drake","FOREVER",5.96
2021-12-15 12:28:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",1.38
2021-12-15 12:29:00,"NEFFEX","FIGHT BACK",1.17
2021-12-15 12:30:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",0.01
2021-12-15 12:30:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",0.04
2021-12-15 12:30:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",0.04
2021-12-15 12:30:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",0
2021-12-15 12:30:00,"Drake","WHAT’S NEXT",0.03
2021-12-15 12:30:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",0
2021-12-15 12:30:00,"The Seige","RUN FOR YOUR LIFE",0.02
2021-12-15 12:30:00,"The Seige","RUN FOR YOUR LIFE",0
2021-12-15 12:30:00,"Drake","FOREVER",0
2021-12-15 12:30:00,"Travis Barker","LET'S GO - RICKY LUNA REMIX",0.12
2021-12-15 12:30:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",0
2021-12-15 12:30:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",0.04
2021-12-15 12:30:00,"Post Malone","MOTLEY CREW",0
2021-12-15 12:30:00,"Post Malone","MOTLEY CREW",0.05
2021-12-15 12:30:00,"Tech N9ne","FACE OFF",0
2021-12-15 12:30:00,"Tech N9ne","FACE OFF",0.01
2021-12-15 12:30:00,"NEFFEX","FIGHT BACK",0
2021-12-15 12:30:00,"Eminem","VENOM - REMIX",0.04
2021-12-15 12:30:00,"Eminem","VENOM - REMIX",0
2021-12-15 12:38:00,"Tech N9ne","FACE OFF",5.53
2021-12-15 12:41:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",0.28
2021-12-15 12:58:00,"Tech N9ne","FACE OFF",2.5
2021-12-15 13:06:00,"The Seige","RUN FOR YOUR LIFE",0.01
2021-12-15 13:12:00,"Tech N9ne","FACE OFF",5.53
2021-12-15 13:13:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",1.12
2021-12-15 13:16:00,"Drake","FOREVER",2.7
2021-12-15 13:19:00,"Mike WiLL Made-It","RUNNIN (WITH A$AP ROCKY, A$AP FERG & NICKI MINAJ)",0.04
2021-12-15 13:19:00,"Kid Cudi","SHOW OUT (WITH SKEPTA & POP SMOKE)",2.92
2021-12-15 13:19:00,"Eminem","GODZILLA (FEAT. JUICE WRLD)",0.01
2021-12-15 13:19:00,"Post Malone","MOTLEY CREW",0.02
2021-12-15 13:19:00,"NEFFEX","FIGHT BACK",0.05
2021-12-15 13:19:00,"Eminem","VENOM - REMIX",0.02
2021-12-15 13:23:00,"NEFFEX","BEST OF ME",0.02
2021-12-15 13:23:00,"Drake","YOU ONLY LIVE TWICE (WITH LIL WAYNE & RICK ROSS)",0
2021-12-15 13:23:00,"Travis Barker","LET'S GO - RICKY LUNA REMIX",3.76
2021-12-15 13:23:00,"Logic","EVERYBODY",0
2021-12-15 13:23:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",0.03
2021-12-15 13:26:00,"Kay","THIS IS THE LIFE",2.25
2021-12-15 20:27:00,"Kay","THIS IS THE LIFE",0.04
2021-12-15 20:31:00,"Jasleen Royal","RANJHA (FROM ""SHERSHAAH"")",3.81
2021-12-15 20:35:00,"AP Dhillon","BROWN MUNDE",4.24
2021-12-15 20:42:00,"B Praak","MANN BHARRYAA 2.0 (FROM ""SHERSHAAH"")",0.07
2021-12-15 20:42:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.1
2021-12-15 20:42:00,"Justin Bieber","PEACHES (FEAT. DANIEL CAESAR & GIVEON)",0.08
2021-12-15 20:42:00,"Masked Wolf","ASTRONAUT IN THE OCEAN",0
2021-12-15 20:45:00,"Jubin Nautiyal","LUT GAYE",2
2021-12-15 20:45:00,"Alka Yagnik","AGAR TUM SAATH HO (FROM ""TAMASHA"")",0.01
2021-12-15 20:45:00,"BTS","BUTTER",0.01
2021-12-15 20:49:00,"B Praak","MANN BHARRYAA 2.0 (FROM ""SHERSHAAH"")",0.03
2021-12-15 20:49:00,"Pritam","SHAYAD",0.11
2021-12-15 20:49:00,"Justin Bieber","PEACHES (FEAT. DANIEL CAESAR & GIVEON)",0.01
2021-12-15 20:49:00,"King","TU AAKE DEKHLE",4.5
2021-12-15 20:49:00,"Lil Nas X","MONTERO (CALL ME BY YOUR NAME)",0
2021-12-15 20:49:00,"BTS","DYNAMITE",0
2021-12-15 20:49:00,"Masked Wolf","ASTRONAUT IN THE OCEAN",0
2021-12-15 20:50:00,"Pritam","KHAIRIYAT",0
2021-12-15 20:50:00,"Duncan Laurence","ARCADE",0
2021-12-15 20:50:00,"Pink Sweat$","AT MY WORST",0
2021-12-15 20:50:00,"Dua Lipa","LEVITATING (FEAT. DABABY)",0.01
2021-12-15 20:50:00,"Yasser Desai","DIL KO KARAAR AAYA (FROM ""SUKOON"")",0
2021-12-15 20:50:00,"Stebin Ben","THODA THODA PYAAR",0.07
2021-12-15 20:50:00,"Shawn Mendes","SEÑORITA",0
2021-12-15 20:50:00,"Arijit Singh","TUJHE KITNA CHAHNE LAGE (FROM ""KABIR SINGH"")",0
2021-12-15 20:50:00,"Sachin-Jigar","NADIYON PAAR (LET THE MUSIC PLAY AGAIN) (FROM ""ROOHI"")",0.03
2021-12-15 20:50:00,"Gym Class Heroes","STEREO HEARTS (FEAT. ADAM LEVINE)",0.03
2021-12-15 20:50:00,"Gym Class Heroes","STEREO HEARTS (FEAT. ADAM LEVINE)",0
2021-12-15 20:51:00,"Javed-Mohsin","KABHII TUMHHE (FROM ""SHERSHAAH"")",0
2021-12-15 20:51:00,"Dua Lipa","LEVITATING",0
2021-12-15 20:51:00,"AP Dhillon","INSANE",0.01
2021-12-15 20:51:00,"24kGoldn","MOOD (FEAT. IANN DIOR)",0.02
2021-12-15 20:51:00,"Pink Sweat$","AT MY WORST",0
2021-12-15 20:51:00,"Harnoor","WAALIAN",0
2021-12-15 20:51:00,"Ariana Grande","POSITIONS",0.02
2021-12-15 20:51:00,"Billie Eilish","LOVELY (WITH KHALID)",0
2021-12-15 20:51:00,"Tanishk Bagchi","MAKHNA",0
2021-12-15 20:51:00,"Ritviz","LIGGI",0
2021-12-15 20:51:00,"Vishal Mishra","KAISE HUA (FROM ""KABIR SINGH"")",0
2021-12-15 20:51:00,"Imagine Dragons","BELIEVER",0
2021-12-15 20:51:00,"BTS","LIFE GOES ON",0
2021-12-15 20:51:00,"Alec Benjamin","LET ME DOWN SLOWLY",0.01
2021-12-15 20:51:00,"Vishal-Shekhar","GHUNGROO (FROM ""WAR"")",0.04
2021-12-15 20:51:00,"BTS","PERMISSION TO DANCE",0
2021-12-15 20:51:00,"The Weeknd","BLINDING LIGHTS",0
2021-12-15 20:51:00,"Pritam","AABAAD BARBAAD",0.02
2021-12-15 20:51:00,"Sachin-Jigar","NADIYON PAAR (LET THE MUSIC PLAY AGAIN) (FROM ""ROOHI"")",1.02
2021-12-15 20:51:00,"Gym Class Heroes","STEREO HEARTS (FEAT. ADAM LEVINE)",0.03
2021-12-15 20:51:00,"Gym Class Heroes","STEREO HEARTS (FEAT. ADAM LEVINE)",0
2021-12-15 20:51:00,"CKay","LOVE NWANTITI (FEAT. DJ YO! & AX'EL) - REMIX",0.02
2021-12-15 20:51:00,"Olivia Rodrigo","DRIVERS LICENSE",0
2021-12-15 20:54:00,"Ariana Grande","POSITIONS",2.87
2021-12-15 20:58:00,"Dua Lipa","LEVITATING",3.4
2021-12-15 20:58:00,"Rochak Kohli","TU HI YAAR MERA (FROM ""PATI PATNI AUR WOH"")",0
2021-12-15 20:58:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",0.02
2021-12-15 20:58:00,"Asim Azhar","GHALAT FEHMI - FROM ""SUPERSTAR""",0.13
2021-12-15 20:59:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",1.39
2021-12-15 22:11:00,"Kaka","LIBAAS",0.01
2021-12-15 22:11:00,"Badshah","PAANI PAANI",0.21
2021-12-15 22:11:00,"Amit Trivedi","NAMO NAMO",0.01
2021-12-15 22:11:00,"Rochak Kohli","TU HI YAAR MERA (FROM ""PATI PATNI AUR WOH"")",0.02
2021-12-15 22:11:00,"Pritam","KALANK (TITLE TRACK)",0.04
2021-12-15 22:15:00,"Jasleen Royal","RANJHA (FROM ""SHERSHAAH"")",3.69
2021-12-16 10:28:00,"The Beatles","YESTERDAY - REMASTERED 2009",2.09
2021-12-16 10:31:00,"The Beatles","LET IT BE - REMASTERED 2009",2.58
2021-12-16 13:10:00,"Eagles","HOTEL CALIFORNIA - 2013 REMASTER",0.08
2021-12-16 13:12:00,"Diljit Dosanjh","WHAT VE",2.15
2021-12-16 13:13:00,"Diljit Dosanjh","JIND MAHI",0.05
2021-12-16 13:13:00,"Yo Yo Honey Singh","ANGREJI BEAT",0
2021-12-16 13:13:00,"Lehmber Hussainpuri","SADI GALI",0
2021-12-16 13:13:00,"Dr Zeus","KANGNA",0.02
2021-12-16 13:13:00,"Diljit Dosanjh","G.O.A.T.",0.07
2021-12-16 13:13:00,"Bohemia","SAME BEEF",0
2021-12-16 13:16:00,"Diljit Dosanjh","LOVER",3.17
2021-12-16 13:17:00,"Diljit Dosanjh","BLACK & WHITE",1.47
2021-12-16 13:17:00,"Diljit Dosanjh","LOVER",0.01
2021-12-16 13:22:00,"Diljit Dosanjh","BLACK & WHITE",2.78
2021-12-16 13:38:00,"Badshah","PROPER PATOLA",2.98
2021-12-16 13:41:00,"Diljit Dosanjh","VIBE",2.59
2021-12-16 13:44:00,"Diljit Dosanjh","CHAMPAGNE",3.03
2021-12-16 13:47:00,"Diljit Dosanjh","BORN TO SHINE",3.22
2021-12-16 13:48:00,"NEFFEX","FIGHT BACK",1.04
2021-12-16 13:51:00,"A$AP Rocky","BABUSHKA BOI",0.23
2021-12-16 13:51:00,"A$AP Rocky","BABUSHKA BOI",2.6
2021-12-16 13:51:00,"Travis Barker","LET'S GO - RICKY LUNA REMIX",0.07
2021-12-16 13:55:00,"NEFFEX","BEST OF ME",0.01
2021-12-16 13:55:00,"Lil Wayne","SCARED OF THE DARK (FEAT. XXXTENTACION)",0.04
2021-12-16 13:55:00,"Travis Barker","LET'S GO - RICKY LUNA REMIX",3.69
2021-12-16 13:59:00,"Kay","THIS IS THE LIFE",3.81
2021-12-16 14:03:00,"Eminem","HIGHER",3.7
2021-12-16 14:04:00,"G-Eazy","NO LIMIT REMIX (FEAT. A$AP ROCKY, FRENCH MONTANA, JUICY J & BELLY)",1.47
2021-12-16 14:07:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",2.52
2021-12-16 14:10:00,"A$AP Ferg","PLAIN JANE REMIX (FEAT. NICKI MINAJ)",3.38
2021-12-16 14:10:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",0.2
2021-12-16 14:17:00,"Kanye West","MONSTER",6.31
2021-12-16 14:18:00,"Kanye West","FAMOUS",1.12
2021-12-16 14:21:00,"Kanye West","FAMOUS",3.27
2021-12-16 14:26:00,"Kid Cudi","SOLO DOLO (NIGHTMARE)",4.44
2021-12-16 14:29:00,"Kanye West","WAVES",0.02
2021-12-16 14:29:00,"SOB X RBE","PARAMEDIC!",2.73
2021-12-16 14:29:00,"Kid Cudi","SOUNDTRACK 2 MY LIFE",0.13
2021-12-16 14:33:00,"Baby Keem","FAMILY TIES (WITH KENDRICK LAMAR)",4.2
2021-12-16 14:34:00,"Kendrick Lamar","HUMBLE.",1.17
2021-12-16 14:38:00,"Kendrick Lamar","ALL THE STARS (WITH SZA)",3.87
2021-12-16 14:50:00,"Kendrick Lamar","LOVE. FEAT. ZACARI.",2.22
2021-12-16 15:14:00,"Kendrick Lamar","LOVE. FEAT. ZACARI.",0.07
2021-12-16 21:40:00,"Kendrick Lamar","DNA.",0.05
2021-12-16 21:40:00,"Martin Garrix","WON’T LET YOU GO",0.15
2021-12-16 21:44:00,"Martin Garrix","SCARED TO BE LONELY",3.68
2021-12-16 21:45:00,"Martin Garrix","IN THE NAME OF LOVE",1.44
2021-12-16 23:08:00,"Martin Garrix","IN THE NAME OF LOVE",1.82
2021-12-16 23:09:00,"Martin Garrix","PRESSURE (FEAT. TOVE LO)",0.13
2021-12-16 23:09:00,"Martin Garrix","SUMMER DAYS (FEAT. MACKLEMORE & PATRICK STUMP OF FALL OUT BOY)",0.09
2021-12-16 23:12:00,"Martin Garrix","WE ARE THE PEOPLE (FEAT. BONO & THE EDGE) - OFFICIAL UEFA EURO 2020 SONG",3.62
2021-12-16 23:16:00,"Martin Garrix","WON’T LET YOU GO",3.62
2021-12-16 23:16:00,"Martin Garrix","DIAMONDS",0.37
2021-12-16 23:20:00,"Martin Garrix","HIGH ON LIFE (FEAT. BONN)",3.85
2021-12-16 23:21:00,"AREA21","TIME MACHINE",0.5
2021-12-16 23:23:00,"Martin Garrix","LOVE RUNS OUT (FEAT. G-EAZY & SASHA ALEX SLOAN)",2.74
2021-12-16 23:26:00,"AREA21","OWN THE NIGHT",2.5
2021-12-16 23:29:00,"Martin Garrix","HIGHER GROUND (FEAT. JOHN MARTIN)",3.44
2021-12-16 23:30:00,"AREA21","FOLLOWERS",0.58
2021-12-16 23:33:00,"Martin Garrix","NO SLEEP (FEAT. BONN)",0.32
2021-12-16 23:33:00,"Martin Garrix","USED TO LOVE (WITH DEAN LEWIS)",0.08
2021-12-16 23:33:00,"Martin Garrix","DROWN (FEAT. CLINTON KANE)",2.9
2021-12-16 23:37:00,"Jasleen Royal","RANJHA (FROM ""SHERSHAAH"")",3.81
2021-12-16 23:41:00,"AP Dhillon","BROWN MUNDE",4.24
2021-12-16 23:44:00,"The Kid LAROI","STAY (WITH JUSTIN BIEBER)",2.36
2021-12-16 23:45:00,"Jubin Nautiyal","LUT GAYE",0.78
2021-12-16 23:45:00,"Alka Yagnik","AGAR TUM SAATH HO (FROM ""TAMASHA"")",0.02
2021-12-16 23:45:00,"BTS","BUTTER",0.02
2021-12-16 23:49:00,"Pritam","SHAYAD",0.35
2021-12-16 23:49:00,"King","TU AAKE DEKHLE",4.5
2021-12-16 23:50:00,"B Praak","MANN BHARRYAA 2.0 (FROM ""SHERSHAAH"")",0.06
2021-12-16 23:50:00,"Lil Nas X","MONTERO (CALL ME BY YOUR NAME)",0.09
2021-12-16 23:50:00,"BTS","DYNAMITE",0.05
2021-12-16 23:50:00,"Masked Wolf","ASTRONAUT IN THE OCEAN",0.08
2021-12-16 23:53:00,"Justin Bieber","PEACHES (FEAT. DANIEL CAESAR & GIVEON)",3.3
2021-12-16 23:54:00,"Pritam","KHAIRIYAT",0.06
2021-12-16 23:54:00,"Duncan Laurence","ARCADE",0.02
2021-12-16 23:54:00,"Yasser Desai","DIL KO KARAAR AAYA (FROM ""SUKOON"")",0.93
2021-12-16 23:54:00,"Stebin Ben","THODA THODA PYAAR",0.01
2021-12-16 23:54:00,"Shawn Mendes","SEÑORITA",0.23
2021-12-16 23:54:00,"Drake","FAIR TRADE (WITH TRAVIS SCOTT)",0
2021-12-16 23:54:00,"Arijit Singh","TUJHE KITNA CHAHNE LAGE (FROM ""KABIR SINGH"")",0
2021-12-16 23:57:00,"NEIKED","BETTER DAYS (NEIKED X MAE MULLER X POLO G)",0.17
2021-12-16 23:57:00,"Lil Nas X","THATS WHAT I WANT",2.4
2021-12-17 00:00:00,"Post Malone","ONE RIGHT NOW (WITH THE WEEKND)",3.23
2021-12-17 00:02:00,"Skrillex","DON’T GO (WITH JUSTIN BIEBER & DON TOLIVER)",1.53
2021-12-17 17:49:00,"ACRAZE","DO IT TO IT",0.01
2021-12-17 17:52:00,"Skrillex","DON’T GO (WITH JUSTIN BIEBER & DON TOLIVER)",2.8
2021-12-17 17:54:00,"Post Malone","ONE RIGHT NOW (WITH THE WEEKND)",1.93
2021-12-17 18:10:00,"Toni and Ryan","😱 RYAN WHAT HAVE YOU DONE?!?! 😱",13.89
2021-12-17 18:15:00,"Andrew Schulz's Flagrant with Akaash Singh","SCHULZ REACTS: JK ROWLING REJECTED FROM HARRY POTTER REUNION SHOW",5.35
